,B220,B7-H1,C-kit,CCR7,CD11b,CD11c,CD138,CD14,CD16,CD19,CD1a,CD2,CD223,CD24,CD26,CD27,CD28,CD3,CD34,CD366,CD4,CD44,CD45,CD45RA,CD45RO,CD5,CD56,CD62L,CD66b,CD69,CD7,CD77,CD8,CTLA4,EpCAM,"HLA-A,B,C",IL7Ralpha,IgG1,IgG2a,LAMP1,MHCII,Ox40,PD-1,PD-L1,PD1,PECAM,Siglec-8,TCRb,TCRg
51,0.85790926,0.5182654,1.1109813,2.4147246,0.85790926,1.1109813,0.5182654,0.0,1.1109813,1.1109813,1.1109813,5.017835,0.0,0.85790926,0.0,6.280589,2.679805,1.6242626,1.7498584,0.5182654,5.6031766,2.8891385,0.0,1.9617853,1.4805956,4.370687,0.85790926,0.5182654,1.9617853,1.7498584,3.6815884,3.7792706,0.0,1.9617853,0.5182654,2.9262176,1.7498584,0.0,0.0,0.5182654,1.3127689,0.5182654,1.6242626,0.5182654,1.8614255,1.6242626,0.0,1.6242626,1.1109813
52,1.2142967,0.78114074,1.2142967,2.8665042,1.7467358,1.9343885,0.78114074,0.0,1.7467358,0.78114074,1.5155418,5.6062703,0.0,0.78114074,0.0,5.8208103,2.228695,2.0923297,1.9343885,0.0,5.8208103,3.2975824,1.5155418,1.9343885,1.2142967,3.597829,0.0,1.2142967,2.228695,1.7467358,3.8023555,3.90283,0.78114074,0.78114074,0.0,3.2528214,2.455792,0.0,0.0,0.0,1.5155418,0.78114074,1.2142967,0.78114074,2.0923297,2.228695,0.78114074,0.78114074,0.0
53,0.0,0.50609004,0.84052587,1.4572102,2.1866703,0.50609004,0.50609004,0.0,0.0,0.84052587,1.0907071,6.2679124,0.0,1.0907071,0.0,1.5999442,0.84052587,1.4572102,0.84052587,0.0,1.0907071,2.6039526,0.0,2.0265584,1.5999442,3.718107,1.2906561,0.50609004,1.4572102,1.4572102,1.7248268,2.65154,6.3413496,0.50609004,0.50609004,3.000968,0.0,0.0,0.84052587,0.50609004,0.50609004,0.50609004,1.2906561,0.50609004,1.7248268,1.8358308,0.84052587,0.84052587,0.0
54,0.5287648,0.5287648,0.5287648,1.9839648,1.1283345,0.8728278,0.5287648,0.0,0.5287648,1.3316641,1.5005547,6.297363,0.0,1.6450001,0.0,0.5287648,0.0,1.1283345,0.5287648,1.1283345,0.5287648,2.3084536,0.8728278,1.3316641,0.5287648,4.2680225,0.8728278,0.5287648,1.3316641,1.7711904,2.7494185,3.8044515,6.184768,1.1283345,0.8728278,2.7494185,1.3316641,0.0,0.0,0.5287648,1.5005547,1.3316641,0.0,0.8728278,1.3316641,2.375435,0.8728278,1.1283345,0.5287648
55,0.44743752,0.44743752,0.7554631,1.9750923,1.1808661,1.1808661,0.44743752,0.0,0.44743752,0.44743752,0.44743752,6.341339,0.0,0.0,0.0,0.7554631,0.7554631,0.7554631,0.99061704,0.44743752,0.99061704,2.5963414,0.0,2.715189,0.99061704,4.514017,0.44743752,0.0,1.1808661,0.44743752,2.6375465,3.0855293,6.1331882,0.7554631,0.44743752,3.2731154,0.99061704,0.0,0.99061704,0.0,1.5994058,0.0,0.99061704,1.1808661,1.8047888,1.8047888,0.0,0.99061704,0.0
56,0.7398358,0.4368318,0.97206116,2.858415,0.97206116,1.3188125,0.4368318,0.7398358,1.7800515,1.1603917,0.4368318,5.4707894,0.0,0.4368318,0.0,5.676341,3.222988,2.2210426,1.4555346,0.7398358,5.960345,2.7594075,0.4368318,1.8684052,2.4343252,4.1150866,1.4555346,0.97206116,1.4555346,1.4555346,3.8148832,3.6297214,0.0,1.683128,0.0,3.7526164,1.4555346,0.0,0.0,1.5757922,1.3188125,0.4368318,2.1597695,0.97206116,1.9495823,1.683128,0.7398358,2.0944958,0.97206116
57,0.0,0.6825609,0.0,1.0844722,1.774053,0.0,0.6825609,0.0,0.6825609,1.5924457,0.0,6.51108,0.0,0.0,0.0,1.3703727,0.0,1.5924457,0.6825609,0.0,1.0844722,2.619307,0.6825609,0.0,0.6825609,3.3116868,0.0,0.6825609,1.0844722,0.6825609,3.6168664,2.1783264,6.056406,1.5924457,1.0844722,2.924285,1.774053,0.0,0.0,0.0,0.0,0.0,1.3703727,0.6825609,1.0844722,2.2834485,0.0,1.0844722,0.0
58,1.3345315,0.5303659,0.87509704,2.9901145,1.1309705,1.5035818,0.5303659,0.0,1.7744231,1.7744231,0.5303659,5.5600467,0.0,0.5303659,0.0,5.7942057,2.2401402,1.6481439,1.7744231,0.0,5.8194475,2.917168,0.0,0.5303659,1.7744231,3.8236606,1.3345315,1.1309705,2.6094794,1.7744231,4.3913474,3.8236606,0.5303659,0.87509704,0.87509704,2.9901145,2.753064,0.0,0.87509704,0.87509704,0.87509704,0.0,1.6481439,1.1309705,1.6481439,1.5035818,1.1309705,1.1309705,0.0
59,0.4416747,0.0,0.4416747,1.8799378,2.291014,0.4416747,1.1697661,0.0,0.7469815,1.1697661,0.4416747,6.3888664,0.0,1.1697661,0.0,0.7469815,0.0,1.3288106,0.0,0.0,1.9612782,3.0172904,0.4416747,2.806306,0.9805527,3.8520756,0.4416747,0.9805527,1.5866129,0.7469815,2.7002025,3.2139966,6.1377654,0.4416747,0.4416747,3.0702114,0.7469815,0.0,0.7469815,0.0,1.3288106,0.4416747,0.4416747,0.4416747,1.4659966,1.3288106,0.0,0.9805527,0.0
60,1.6645465,1.1447444,1.6645465,3.2010386,1.4380462,1.1447444,1.8490995,0.72794425,1.8490995,1.4380462,1.1447444,5.320351,0.0,0.72794425,1.1447444,5.4797745,2.0048413,2.258273,1.4380462,0.0,6.0369625,2.547804,0.72794425,2.258273,1.1447444,3.9171634,1.4380462,1.4380462,2.139564,1.4380462,4.2570763,3.8736157,0.72794425,1.1447444,0.72794425,3.532091,2.628273,0.0,0.0,1.1447444,1.4380462,0.0,0.72794425,0.72794425,1.1447444,3.8280847,0.72794425,1.6645465,0.0
61,0.0,0.652371,0.652371,1.5433733,2.227947,1.043866,0.0,0.0,0.652371,1.5433733,0.0,6.341724,0.0,0.0,0.0,1.043866,0.652371,1.8749553,0.0,0.652371,1.3244891,1.8749553,0.652371,1.8749553,1.3244891,3.961288,0.652371,0.652371,0.652371,0.652371,2.561956,2.7550232,6.274707,0.0,0.0,2.8118994,1.3244891,0.0,0.0,1.5433733,1.3244891,0.0,0.0,1.3244891,0.0,0.652371,0.0,0.652371,0.0
62,1.0558903,0.0,0.0,1.7380655,2.339174,0.0,0.661278,0.0,0.661278,0.661278,0.661278,6.256101,0.0,1.557948,0.0,1.7380655,1.557948,2.1398466,0.661278,0.661278,1.557948,2.9342859,0.0,1.890639,0.0,3.4030378,1.3381015,0.661278,2.4256814,0.0,3.2335253,2.8292959,6.256101,0.661278,0.661278,3.697968,0.661278,0.0,0.0,0.661278,1.0558903,0.0,1.3381015,1.0558903,2.0229857,1.3381015,0.0,1.3381015,0.661278
63,0.73104644,0.73104644,1.6694059,2.9607942,2.3698025,1.6694059,0.73104644,0.0,0.0,0.73104644,1.6694059,6.2248645,0.0,1.6694059,0.0,2.3698025,0.0,0.73104644,0.73104644,0.0,1.1488321,3.0150719,0.0,2.465769,0.73104644,3.9850023,2.010027,1.1488321,2.263639,1.1488321,2.9607942,4.21641,6.1049275,0.73104644,0.73104644,3.2904177,1.4426179,0.73104644,0.0,1.1488321,0.73104644,0.0,1.6694059,1.1488321,1.6694059,1.1488321,0.0,1.1488321,0.73104644
64,0.0,0.0,0.0,3.13527,1.2774915,1.5854409,1.2774915,0.8302161,2.0107708,1.2774915,1.2774915,5.3560753,0.0,0.8302161,0.0,6.0799685,2.5372088,1.5854409,0.8302161,0.0,5.909287,1.8205507,0.8302161,1.5854409,0.0,3.5449853,1.2774915,2.1705253,1.2774915,1.2774915,3.1900096,3.5069187,0.0,0.8302161,1.2774915,3.4673455,2.1705253,0.0,0.0,1.5854409,0.0,0.0,1.5854409,0.8302161,0.8302161,1.8205507,0.8302161,1.2774915,0.8302161
65,0.0,1.019785,0.0,2.830468,0.0,0.0,0.0,0.0,1.019785,0.0,0.0,5.6322794,0.0,0.0,1.8433706,5.5037804,1.8433706,2.595866,0.0,1.019785,6.021613,2.7200308,0.0,2.454069,0.0,4.8002167,0.0,1.019785,1.019785,1.5140712,3.852009,2.0906775,1.8433706,0.0,0.0,3.924599,2.454069,0.0,0.0,0.0,1.019785,0.0,1.019785,0.0,0.0,0.0,1.019785,0.0,0.0
66,0.4889807,0.4889807,1.4238951,1.0619345,1.689094,0.81594276,0.4889807,0.0,0.4889807,1.0619345,1.8985009,6.3683467,0.0,1.0619345,0.0,1.4238951,1.0619345,1.799269,0.81594276,0.0,1.0619345,2.8562968,0.4889807,2.4613912,0.4889807,3.7374902,1.0619345,1.4238951,1.4238951,1.2592031,2.5635955,3.1918817,6.170457,0.81594276,0.4889807,3.0228732,0.4889807,0.0,0.0,0.0,1.2592031,0.0,1.0619345,1.689094,1.689094,1.4238951,0.0,1.799269,0.4889807
67,0.0,0.5963414,1.2373284,2.8972788,0.5963414,1.2373284,0.0,0.0,1.7737291,0.5963414,0.967337,5.5988045,0.0,1.7737291,0.0,5.5556183,2.5190265,2.3782096,1.7737291,0.5963414,5.9555764,2.8972788,0.5963414,2.2995915,2.0180602,4.0477257,0.967337,0.967337,2.2142615,2.0180602,3.5624516,3.6719072,1.7737291,1.6247841,0.0,3.7322557,2.7522817,0.0,0.0,1.2373284,1.4497052,1.2373284,1.6247841,1.2373284,1.9033384,1.6247841,1.2373284,2.2142615,0.5963414
68,0.0,0.0,1.5456834,3.0872474,1.9673865,1.5456834,0.8021774,1.2414953,0.0,0.8021774,0.0,5.073426,0.0,0.0,0.0,6.4115124,2.4910154,1.9673865,1.5456834,0.8021774,5.2999334,2.6765122,0.0,2.3835323,1.2414953,3.9163275,1.5456834,0.8021774,2.1261287,0.8021774,3.568151,3.568151,1.5456834,0.0,0.0,2.3835323,2.26309,0.0,0.8021774,1.2414953,1.2414953,0.0,1.2414953,0.8021774,1.2414953,3.4582014,0.0,1.7786014,0.0
69,0.0,0.0,0.0,1.3503485,2.2592924,1.904722,0.0,0.0,0.0,0.0,1.3503485,6.256318,0.0,0.0,0.0,0.0,0.0,1.3503485,0.0,0.0,1.3503485,3.2857466,0.0,1.3503485,1.3503485,3.3873587,1.3503485,1.3503485,1.3503485,0.0,4.907954,2.5205214,6.029535,1.904722,0.0,4.111434,1.3503485,0.0,0.0,0.0,1.3503485,0.0,0.0,1.3503485,0.0,0.0,0.0,0.0,1.904722
70,0.0,0.501341,1.0827541,2.176024,2.2472982,1.2819706,0.501341,0.8337206,0.501341,1.2819706,0.501341,6.30231,0.0,1.0827541,0.501341,1.9254745,0.0,0.8337206,1.5903777,0.501341,0.8337206,2.989567,0.0,2.5928442,0.501341,3.9717002,1.4480168,1.2819706,1.8257532,1.0827541,3.98389,3.673895,6.075743,0.501341,1.0827541,2.989567,1.4480168,0.501341,0.501341,1.0827541,0.501341,0.501341,0.501341,1.2819706,1.7149748,1.7149748,0.501341,1.2819706,0.0
71,0.0,0.0,0.63828886,2.7273178,1.3028355,2.2015648,0.0,0.63828886,1.8499389,1.024778,0.63828886,5.4747944,0.0,0.63828886,1.3028355,5.893746,1.8499389,1.8499389,0.63828886,0.0,5.770754,1.6985823,0.63828886,2.6671293,0.63828886,3.7607863,1.024778,1.3028355,2.9372962,1.5201594,4.165423,3.983433,0.63828886,1.5201594,0.0,3.2235625,1.9813696,0.0,0.63828886,0.0,0.0,1.6985823,2.0975158,2.0975158,1.6985823,2.983559,0.63828886,1.3028355,0.63828886
72,1.7405319,0.0,1.4191446,2.9857576,2.341878,1.4191446,0.9426567,0.0,0.0,1.7405319,0.0,5.6674285,0.0,0.0,0.0,2.1786032,1.9833664,2.7147691,0.0,0.0,1.4191446,2.8134856,1.7405319,0.9426567,1.9833664,3.611896,0.9426567,0.9426567,0.9426567,1.9833664,3.1987495,3.803773,6.282782,0.0,0.9426567,4.8635025,0.0,0.0,1.7405319,0.9426567,2.482198,0.0,2.7147691,0.0,3.731378,1.7405319,0.0,1.9833664,0.0
73,0.76709104,0.45536345,1.196037,2.7723014,1.196037,1.3567965,0.76709104,0.0,1.6168551,0.76709104,0.76709104,5.6776333,0.0,1.196037,0.0,5.852781,2.8750124,2.1397958,1.004389,0.0,5.820804,2.8750124,0.76709104,1.3567965,0.45536345,2.5735028,1.196037,1.7252582,2.3251233,1.495256,3.1063616,3.57248,0.0,1.004389,0.45536345,4.345499,2.8077235,0.0,0.0,0.76709104,0.0,0.45536345,1.6168551,1.196037,0.45536345,1.495256,0.0,1.495256,1.004389
74,0.0,0.0,1.1298392,2.5275967,0.71665823,0.71665823,0.0,0.71665823,1.1298392,1.830643,1.830643,5.08314,0.0,0.0,1.4213569,6.157849,3.2635396,2.6079316,0.71665823,0.0,5.5953813,2.5275967,0.0,2.1202302,0.71665823,4.8903117,0.71665823,1.6467948,1.830643,1.1298392,3.4122105,3.4461644,0.0,1.4213569,0.0,2.9885278,1.830643,0.0,0.0,0.71665823,0.71665823,0.71665823,2.44024,0.71665823,1.9858828,1.830643,0.0,1.6467948,1.1298392
75,0.59751123,0.0,1.2391765,2.1232557,2.21658,1.4516977,0.96895117,0.0,0.0,0.96895117,0.59751123,6.30023,0.0,0.59751123,0.0,0.0,0.96895117,2.0203173,0.96895117,0.0,0.59751123,3.5878527,0.0,3.1026714,0.96895117,4.0921164,1.4516977,1.2391765,2.3805711,0.59751123,3.3603075,3.3603075,6.0470796,0.0,0.0,3.4420455,1.2391765,0.0,0.0,0.96895117,2.1232557,0.0,1.6268746,0.96895117,1.7758905,1.7758905,0.59751123,1.6268746,0.59751123
76,0.52853686,0.0,1.3312556,2.3749316,0.52853686,0.87250465,0.87250465,0.52853686,0.87250465,0.0,0.52853686,6.312087,0.0,0.52853686,0.0,1.1279591,0.52853686,1.1279591,1.1279591,0.52853686,1.3312556,2.7925055,0.52853686,2.3749316,0.87250465,4.50912,1.5001234,1.1279591,1.983486,1.7707297,0.52853686,3.892941,6.019099,0.52853686,0.52853686,3.723136,1.6445522,0.0,0.87250465,0.0,1.5001234,0.52853686,2.2361655,1.1279591,2.3749316,1.983486,0.52853686,0.87250465,0.87250465
77,0.59488577,0.0,1.2350271,3.354665,0.9653276,0.0,0.0,0.0,1.900579,0.9653276,0.0,5.3994074,0.0,1.2350271,1.2350271,5.9266567,1.6221802,0.9653276,0.9653276,0.0,5.7569304,2.448131,0.59488577,1.900579,0.0,3.7859986,1.4472237,0.9653276,2.2966738,0.59488577,4.202283,4.0156474,0.9653276,0.9653276,0.59488577,3.1331542,3.1331542,0.0,0.9653276,0.0,0.59488577,0.0,1.4472237,1.6221802,2.1181111,3.436387,0.0,0.9653276,0.9653276
78,0.80082774,0.47852468,0.80082774,2.0477717,1.4032645,1.4032645,0.0,0.47852468,0.80082774,0.0,1.2397552,6.200876,0.0,1.2397552,0.0,1.4032645,0.80082774,1.5437578,1.2397552,0.80082774,1.4032645,2.7554812,0.47852468,3.0849113,0.80082774,4.061707,1.5437578,0.47852468,2.1239731,1.0441828,3.74046,3.5829756,6.194635,1.6669223,0.0,3.0564432,1.2397552,0.0,0.0,0.80082774,1.7765672,0.80082774,1.5437578,1.2397552,1.0441828,1.5437578,0.80082774,1.5437578,0.80082774
79,0.0,0.0,0.0,2.2371573,2.2371573,0.0,0.0,0.0,0.0,0.0,1.6454483,6.3194933,0.0,0.0,0.0,0.0,1.1287103,0.0,0.0,0.0,1.1287103,3.4773865,0.0,2.4387174,1.1287103,3.4773865,0.0,1.1287103,2.2371573,1.1287103,3.9357395,3.4105976,6.1246467,0.0,0.0,2.7499382,1.9844438,0.0,0.0,0.0,1.9844438,1.6454483,1.6454483,0.0,1.6454483,1.6454483,1.1287103,1.1287103,1.6454483
80,0.5891356,0.0,1.6118647,2.285106,2.0041032,0.9573787,0.5891356,0.0,0.0,0.5891356,1.225917,6.4522333,0.0,2.285106,0.0,1.225917,1.4373958,2.6838467,1.6118647,0.5891356,0.9573787,2.3636007,1.225917,2.1067972,1.6118647,2.1067972,1.225917,0.5891356,1.6118647,0.9573787,3.5234036,3.9269242,5.9007273,0.9573787,0.0,3.6767216,1.4373958,0.0,0.9573787,1.6118647,1.7603682,0.5891356,1.4373958,1.225917,1.4373958,2.1999207,1.225917,0.5891356,0.5891356
81,1.2946018,0.6329623,1.511323,2.8271513,0.6329623,2.087589,1.017533,1.017533,1.017533,1.2946018,1.511323,5.4597683,0.0,0.6329623,0.0,5.7168007,3.2476213,2.5242357,1.511323,1.017533,5.8946896,2.926576,0.6329623,1.511323,0.6329623,4.1261578,1.511323,1.6893399,1.511323,1.8404044,3.406018,3.7287326,1.511323,1.017533,1.017533,3.3140197,1.971615,0.0,0.0,1.971615,0.6329623,0.0,2.6565964,1.6893399,3.2476213,1.8404044,0.6329623,1.2946018,1.2946018
82,0.0,0.0,1.8383943,2.1283522,1.1360925,1.6542485,0.0,0.7213882,0.7213882,0.7213882,0.7213882,6.315184,0.0,0.7213882,0.0,2.2468925,0.0,2.824903,1.4283624,0.0,0.7213882,3.0976453,0.0,2.8857274,2.4486637,4.1491475,1.8383943,1.4283624,1.8383943,0.7213882,3.188842,3.861164,5.5444202,1.6542485,0.0,5.0659804,1.6542485,0.0,0.7213882,0.7213882,1.8383943,1.1360925,0.7213882,1.1360925,0.7213882,2.2468925,0.7213882,2.4486637,0.0
83,1.7374504,0.0,0.0,2.711279,2.3384995,2.3384995,2.0824687,2.3384995,0.0,1.2063953,1.7374504,6.385833,0.0,1.7374504,1.2063953,2.54216,1.2063953,0.0,2.0824687,0.0,1.7374504,2.0824687,0.0,2.3384995,0.0,3.9610264,0.0,1.2063953,0.0,2.3384995,1.2063953,3.5868819,5.8440905,2.0824687,0.0,4.3601236,1.2063953,0.0,1.2063953,0.0,1.2063953,0.0,1.2063953,0.0,1.2063953,1.2063953,0.0,1.2063953,2.0824687
84,0.53663564,0.0,0.53663564,3.3568792,1.3457258,1.3457258,0.0,0.0,2.0004241,1.3457258,0.88396865,5.2905254,0.0,1.1412662,0.88396865,5.889137,2.0004241,1.7870322,1.6604085,0.53663564,5.800767,2.6737778,0.0,2.176191,0.88396865,4.448738,0.88396865,1.1412662,1.5153946,1.1412662,4.019778,3.4735398,1.1412662,0.53663564,0.53663564,3.039118,2.0004241,0.0,0.0,0.0,0.88396865,0.0,0.53663564,1.1412662,1.5153946,4.105292,0.53663564,0.53663564,0.88396865
85,0.83254904,0.50052434,0.50052434,2.6384656,1.081384,1.081384,0.0,0.83254904,0.83254904,1.2804737,1.5887281,5.253993,0.0,0.50052434,0.0,6.035563,2.0974588,2.3119614,0.83254904,0.0,5.819596,3.0198188,0.0,0.83254904,0.0,4.005798,0.50052434,2.6384656,1.9237045,1.7132756,4.5351896,3.342247,1.081384,0.50052434,0.0,3.1669722,1.8240149,0.0,0.50052434,0.0,0.50052434,0.0,1.8240149,0.50052434,1.2804737,0.83254904,0.50052434,1.4464318,0.83254904
86,0.0,0.0,0.7576152,2.1896715,0.0,0.7576152,0.9931682,0.4489022,0.7576152,0.4489022,0.4489022,6.101083,0.0,0.7576152,0.0,0.9931682,0.4489022,1.9785856,1.3436366,0.0,1.3436366,2.6413121,0.7576152,2.415793,0.9931682,4.312903,0.9931682,1.183678,1.4815019,0.4489022,3.4349334,3.2333083,6.340403,0.7576152,0.0,3.1397057,0.7576152,0.0,0.0,0.0,1.183678,0.7576152,0.9931682,0.7576152,0.9931682,2.7556572,0.4489022,1.3436366,0.7576152
87,0.6726792,0.0,1.0712276,2.669498,0.6726792,1.3554331,0.6726792,0.0,1.5764849,1.0712276,0.0,5.18461,0.0,0.0,0.0,6.2937655,1.5764849,1.7574096,1.5764849,0.0,5.5000653,2.1605422,0.6726792,0.6726792,1.0712276,3.697311,1.5764849,1.5764849,2.2654357,1.3554331,4.263272,3.8307168,0.6726792,0.6726792,0.6726792,3.0515966,2.3603635,0.0,0.0,2.1605422,1.3554331,0.0,2.526829,2.0433428,1.7574096,0.6726792,0.6726792,0.0,0.6726792
88,1.0829258,0.0,1.3686296,2.176254,1.7721126,0.68140537,1.0829258,0.0,0.68140537,1.3686296,1.5905843,6.4394436,0.0,1.0829258,0.68140537,1.7721126,1.0829258,1.9256961,1.0829258,0.68140537,1.5905843,2.5431633,0.0,2.176254,1.3686296,3.022037,1.7721126,0.68140537,2.0588021,1.7721126,3.9841447,4.1663938,5.6735506,1.3686296,0.68140537,4.2671638,1.7721126,0.0,0.68140537,1.0829258,2.176254,1.0829258,1.5905843,1.3686296,1.3686296,2.376443,0.0,1.0829258,0.0
89,0.0,0.0,1.4924101,2.4286366,1.8199749,1.0020651,1.0020651,1.8199749,0.0,1.0020651,2.263793,6.2926445,0.0,0.0,0.0,2.066306,0.0,2.4286366,1.4924101,1.0020651,1.0020651,2.9938762,0.0,2.9035628,1.8199749,3.3527918,1.8199749,1.4924101,1.8199749,0.0,2.6940331,3.0767045,6.1113305,1.8199749,1.4924101,3.7864037,0.0,0.0,0.0,2.066306,0.0,0.0,1.4924101,1.8199749,1.0020651,2.5701134,1.0020651,1.4924101,0.0
90,0.0,0.0,1.1115261,2.582786,1.4008107,0.0,0.70284814,0.0,1.6249146,1.8078759,1.9624832,5.2449527,0.0,0.70284814,0.0,6.096907,1.8078759,2.0963569,1.1115261,0.70284814,5.643257,2.5026205,0.0,2.582786,0.70284814,4.096522,0.0,0.70284814,2.3199797,0.70284814,3.6563914,3.8690493,1.6249146,1.4008107,0.70284814,3.5152366,2.8513966,0.0,0.0,0.70284814,0.70284814,0.70284814,2.0963569,0.0,1.4008107,3.70771,0.70284814,0.0,0.70284814
91,0.8059822,0.0,0.8059822,1.7843282,0.8059822,0.8059822,0.0,0.0,1.5511059,0.8059822,1.973313,5.0409894,0.0,0.0,0.0,6.2587676,1.5511059,1.973313,0.0,0.0,5.593228,2.7642245,0.8059822,2.6829264,1.2463968,3.8728244,1.2463968,1.2463968,1.5511059,2.3897858,3.574844,3.3842063,0.0,0.0,0.0,2.7642245,2.132196,0.0,0.8059822,0.0,0.0,0.8059822,0.0,0.0,1.5511059,4.4741797,0.0,1.2463968,1.2463968
92,0.0,1.2513419,0.0,2.3960862,0.0,0.0,0.0,1.2513419,0.0,0.0,0.0,5.015303,0.0,0.0,0.0,5.737809,1.7901014,2.9158883,0.0,0.0,5.858802,2.9158883,0.0,2.1383104,1.7901014,4.187695,1.7901014,0.0,2.3960862,0.0,5.2237673,2.3960862,1.2513419,0.0,0.0,3.347984,2.9158883,0.0,1.7901014,0.0,0.0,0.0,0.0,0.0,0.0,3.9298747,0.0,1.2513419,0.0
93,0.0,0.6058341,1.2522888,2.4703126,1.4658265,1.2522888,0.6058341,0.6058341,1.7912064,1.4658265,1.7912064,5.473708,0.0,1.2522888,0.0,5.9786453,2.2329996,0.98041445,1.7912064,0.0,5.698108,2.8227367,0.0,1.7912064,1.2522888,4.0964656,0.98041445,0.98041445,2.1394806,1.7912064,4.5193186,3.7129245,0.6058341,0.6058341,0.98041445,2.602075,1.4658265,0.0,0.98041445,1.2522888,0.0,0.98041445,1.6416924,1.2522888,1.4658265,1.4658265,0.6058341,1.6416924,0.98041445
94,1.0662271,0.0,1.9040761,2.3534687,0.0,1.0662271,1.0662271,0.0,1.0662271,0.0,1.0662271,4.7305655,0.0,1.0662271,1.5704479,6.3362994,1.5704479,2.153807,1.5704479,0.0,5.427694,2.6624115,0.0,2.5198236,1.0662271,4.4841595,1.0662271,1.5704479,1.5704479,1.9040761,4.546647,2.9979303,1.9040761,1.9040761,1.0662271,2.9979303,2.9979303,0.0,1.0662271,1.0662271,0.0,0.0,0.0,1.0662271,1.5704479,1.5704479,0.0,0.0,0.0
95,1.013061,0.0,1.013061,1.6836257,2.0814486,0.0,1.2895156,0.0,0.0,0.0,1.013061,6.2659254,0.0,0.0,0.0,1.2895156,0.0,1.2895156,1.013061,0.6296796,0.6296796,3.338871,1.013061,2.0814486,1.013061,3.3992388,1.8345084,0.6296796,0.0,1.6836257,4.0605392,2.9661589,6.2285786,0.6296796,0.0,2.4444413,1.9655817,0.0,0.0,0.0,2.0814486,1.2895156,1.8345084,0.0,1.013061,1.9655817,1.013061,0.6296796,0.0
96,0.0,1.1253388,1.1253388,2.9822085,1.641425,0.0,0.0,0.0,1.1253388,1.641425,1.1253388,5.4646044,0.0,1.1253388,0.0,5.939617,2.601768,1.9801433,1.9801433,0.0,5.766547,2.8707404,0.0,1.1253388,0.0,4.15006,1.1253388,1.9801433,1.9801433,0.0,3.082488,3.6496887,1.641425,1.641425,0.0,3.889143,2.434166,0.0,1.1253388,0.0,1.1253388,0.0,0.0,0.0,2.9822085,2.2327034,0.0,1.641425,1.641425
97,1.199898,0.0,0.0,2.0743454,2.533609,1.7298055,0.0,0.0,0.0,0.0,0.0,6.509389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7298055,2.8471422,0.0,2.0743454,1.199898,3.5108554,1.199898,1.199898,1.7298055,0.0,2.0743454,2.533609,6.0423474,1.199898,0.0,3.699726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7298055,0.0,0.0,1.199898
98,1.1883976,1.4867564,1.4867564,2.8316078,1.9027858,1.9027858,0.0,0.0,0.0,1.1883976,1.1883976,6.063743,0.0,1.4867564,0.0,2.315232,0.7612305,1.9027858,1.4867564,0.0,1.4867564,3.1704493,1.1883976,2.1957083,2.0599344,3.3851604,1.1883976,0.7612305,1.9027858,1.1883976,4.8402424,3.890149,5.776836,0.0,0.7612305,4.673805,1.9027858,0.0,0.0,0.0,3.4596093,0.0,2.0599344,1.4867564,2.896665,1.1883976,1.4867564,2.0599344,0.0
99,0.0,0.0,1.2925619,2.556411,1.2925619,1.2925619,0.0,0.0,0.0,0.0,0.84202075,5.508237,0.0,0.0,2.0288405,6.281716,2.6539829,2.0288405,0.0,1.8380401,5.4245095,2.8245068,0.0,2.0288405,0.0,3.0972433,0.84202075,0.84202075,1.6020422,0.0,4.4176984,2.8245068,0.0,0.84202075,0.0,3.2099943,1.8380401,0.0,0.0,0.0,1.6020422,0.0,0.84202075,1.2925619,0.84202075,1.6020422,0.0,1.6020422,0.84202075
100,0.7497865,0.0,0.0,3.1965284,0.0,1.8844512,0.7497865,0.7497865,1.6985823,1.4700941,0.7497865,5.4710436,0.0,0.7497865,0.0,5.598748,2.2958007,1.4700941,1.8844512,0.0,5.935934,2.1765497,0.0,1.8844512,1.1734402,4.439601,1.4700941,1.4700941,2.586412,0.0,4.1860085,3.7965083,1.1734402,1.6985823,0.7497865,3.049172,2.8113089,0.0,0.7497865,1.6985823,0.7497865,0.0,2.1765497,1.6985823,1.8844512,2.041128,1.4700941,1.4700941,1.4700941
101,1.205742,0.0,1.7366822,1.7366822,0.0,1.205742,0.0,0.0,1.205742,0.0,0.77455103,5.3376455,0.0,1.205742,0.0,6.101718,2.541301,1.506043,1.205742,0.0,5.7320766,2.629425,0.0,0.0,0.77455103,5.104408,1.506043,2.3376572,2.444654,0.0,3.0934544,2.444654,1.506043,0.0,0.0,1.7366822,1.205742,0.0,1.205742,1.205742,0.0,0.0,1.205742,0.0,1.205742,0.0,1.506043,0.0,0.77455103
102,0.8193209,0.8193209,0.8193209,1.9939916,2.15336,1.5700474,0.8193209,0.8193209,0.0,1.5700474,0.8193209,6.273171,0.0,0.8193209,0.0,0.8193209,0.0,2.5193586,0.0,0.0,0.0,2.7052827,0.0,2.932016,2.8619988,4.125682,1.2635381,1.2635381,2.6166353,1.5700474,2.15336,3.9708068,5.8171263,2.2907867,0.0,4.5661373,1.2635381,0.0,0.8193209,0.8193209,0.8193209,0.0,1.9939916,0.0,1.9939916,2.7052827,1.8043194,2.7052827,0.8193209
